subject,predicate,value
<http://www.orpha.net/ORDO/Orphanet_183478>,rdfs:label,Genetic skin vascular disorder
<http://www.orpha.net/ORDO/Orphanet_183481>,rdfs:label,Genetic mixed dermis disorder
<http://www.orpha.net/ORDO/Orphanet_183484>,rdfs:label,Genetic subcutaneous tissue disorder
<http://www.orpha.net/ORDO/Orphanet_183487>,rdfs:label,Genetic skin tumor
<http://www.orpha.net/ORDO/Orphanet_183490>,rdfs:label,Genetic photodermatosis
<http://www.orpha.net/ORDO/Orphanet_183494>,rdfs:label,Genetic immune deficiency with skin involvement
<http://www.orpha.net/ORDO/Orphanet_183497>,rdfs:label,Genetic neuromuscular disease
<http://www.orpha.net/ORDO/Orphanet_183500>,rdfs:label,Genetic neurodegenerative disease
<http://www.orpha.net/ORDO/Orphanet_183503>,rdfs:label,Genetic central nervous system and retinal vascular disease
<http://www.orpha.net/ORDO/Orphanet_183506>,rdfs:label,Genetic central nervous system malformation
<http://www.orpha.net/ORDO/Orphanet_183509>,rdfs:label,Rare genetic headache
<http://www.orpha.net/ORDO/Orphanet_183512>,rdfs:label,Rare genetic epilepsy
<http://www.orpha.net/ORDO/Orphanet_183515>,rdfs:label,Rare genetic medullar disease
<http://www.orpha.net/ORDO/Orphanet_183518>,rdfs:label,Rare hereditary ataxia
<http://www.orpha.net/ORDO/Orphanet_183521>,rdfs:label,Rare genetic movement disorder
<http://www.orpha.net/ORDO/Orphanet_183524>,rdfs:label,Rare genetic bone disease
<http://www.orpha.net/ORDO/Orphanet_183527>,rdfs:label,Genetic bone tumor
<http://www.orpha.net/ORDO/Orphanet_183530>,rdfs:label,Rare genetic developmental defect during embryogenesis
<http://www.orpha.net/ORDO/Orphanet_183533>,rdfs:label,Genetic multiple congenital anomalies/dysmorphic syndrome
<http://www.orpha.net/ORDO/Orphanet_183536>,rdfs:label,Genetic congenital limb malformation
<http://www.orpha.net/ORDO/Orphanet_183539>,rdfs:label,Genetic renal or urinary tract malformation
<http://www.orpha.net/ORDO/Orphanet_183542>,rdfs:label,Genetic cranial malformation
<http://www.orpha.net/ORDO/Orphanet_183545>,rdfs:label,Genetic digestive tract malformation
<http://www.orpha.net/ORDO/Orphanet_183548>,rdfs:label,"Genetic visceral malformation of the liver, biliary tract, pancreas or spleen"
<http://www.orpha.net/ORDO/Orphanet_183554>,rdfs:label,Genetic respiratory or mediastinal malformation
<http://www.orpha.net/ORDO/Orphanet_183557>,rdfs:label,Genetic developmental defect of the eye
<http://www.orpha.net/ORDO/Orphanet_183570>,rdfs:label,Genetic malformation syndrome with short stature
<http://www.orpha.net/ORDO/Orphanet_183573>,rdfs:label,Genetic overgrowth/obesity syndrome
<http://www.orpha.net/ORDO/Orphanet_183576>,rdfs:label,Genetic branchial arch or oral-acral syndrome
<http://www.orpha.net/ORDO/Orphanet_183580>,rdfs:label,Genetic malformation syndrome with odontal and/or periodontal component
<http://www.orpha.net/ORDO/Orphanet_183583>,rdfs:label,Genetic head and neck malformation
<http://www.orpha.net/ORDO/Orphanet_183586>,rdfs:label,Genetic glomerular disease
<http://www.orpha.net/ORDO/Orphanet_183589>,rdfs:label,Genetic thrombotic microangiopathy
<http://www.orpha.net/ORDO/Orphanet_183592>,rdfs:label,Genetic renal tubular disease
<http://www.orpha.net/ORDO/Orphanet_183595>,rdfs:label,Genetic renal tumor
<http://www.orpha.net/ORDO/Orphanet_183598>,rdfs:label,"Rare genetic palpebral, lacrimal system and conjunctival disease"
<http://www.orpha.net/ORDO/Orphanet_1836>,rdfs:label,"Mesomelic dysplasia, Kantaputra type"
<http://www.orpha.net/ORDO/Orphanet_183601>,rdfs:label,Rare genetic refraction anomaly
<http://www.orpha.net/ORDO/Orphanet_183607>,rdfs:label,Genetic lens and zonula anomaly
<http://www.orpha.net/ORDO/Orphanet_183616>,rdfs:label,Genetic neuro-ophthalmological disease
<http://www.orpha.net/ORDO/Orphanet_183619>,rdfs:label,Genetic eye tumor
<http://www.orpha.net/ORDO/Orphanet_183622>,rdfs:label,Genetic respiratory malformation
<http://www.orpha.net/ORDO/Orphanet_183625>,rdfs:label,Rare genetic diabetes mellitus
<http://www.orpha.net/ORDO/Orphanet_183628>,rdfs:label,Rare genetic hypothalamic or pituitary disease
<http://www.orpha.net/ORDO/Orphanet_183631>,rdfs:label,Rare genetic thyroid disease
<http://www.orpha.net/ORDO/Orphanet_183634>,rdfs:label,Rare genetic parathyroid disease and phosphocalcic metabolism disorder
<http://www.orpha.net/ORDO/Orphanet_183637>,rdfs:label,Rare genetic adrenal disease
<http://www.orpha.net/ORDO/Orphanet_183643>,rdfs:label,Genetic polyendocrinopathy
<http://www.orpha.net/ORDO/Orphanet_183651>,rdfs:label,Rare constitutional anemia
<http://www.orpha.net/ORDO/Orphanet_183654>,rdfs:label,Rare genetic coagulation disorder
<http://www.orpha.net/ORDO/Orphanet_183660>,rdfs:label,Severe combined immunodeficiency
<http://www.orpha.net/ORDO/Orphanet_183663>,rdfs:label,Hyper-IgM syndrome with susceptibility to opportunistic infections
<http://www.orpha.net/ORDO/Orphanet_183666>,rdfs:label,Hyper-IgM syndrome without susceptibility to opportunistic infections
<http://www.orpha.net/ORDO/Orphanet_183669>,rdfs:label,Agammaglobulinemia
<http://www.orpha.net/ORDO/Orphanet_183675>,rdfs:label,Recurrent infections associated with rare immunoglobulin isotypes deficiency
<http://www.orpha.net/ORDO/Orphanet_183678>,rdfs:label,Hermansky-Pudlak syndrome with neutropenia
<http://www.orpha.net/ORDO/Orphanet_183681>,rdfs:label,Functional neutrophil defect
<http://www.orpha.net/ORDO/Orphanet_1837>,rdfs:label,Ulna metaphyseal dysplasia syndrome
<http://www.orpha.net/ORDO/Orphanet_183707>,rdfs:label,Neutrophil immunodeficiency syndrome
<http://www.orpha.net/ORDO/Orphanet_183710>,rdfs:label,Genetic susceptibility to infections due to particular pathogens
<http://www.orpha.net/ORDO/Orphanet_183713>,rdfs:label,Pyogenic bacterial infections due to MyD88 deficiency
<http://www.orpha.net/ORDO/Orphanet_183731>,rdfs:label,obsolete_Rare genetic gynecological and obstetrical diseases
<http://www.orpha.net/ORDO/Orphanet_183734>,rdfs:label,Genetic gynecological tumor
<http://www.orpha.net/ORDO/Orphanet_183757>,rdfs:label,Rare genetic intellectual disability
<http://www.orpha.net/ORDO/Orphanet_183763>,rdfs:label,Rare genetic intellectual disability with developmental anomaly
<http://www.orpha.net/ORDO/Orphanet_183770>,rdfs:label,Rare genetic immune disease
<http://www.orpha.net/ORDO/Orphanet_1839>,rdfs:label,Hereditary mucoepithelial dysplasia
<http://www.orpha.net/ORDO/Orphanet_184>,rdfs:label,Cherubism
<http://www.orpha.net/ORDO/Orphanet_1842>,rdfs:label,"Bone dysplasia, lethal Holmgren type"
<http://www.orpha.net/ORDO/Orphanet_1844>,rdfs:label,"Bone dysplasia, Azouz type"
<http://www.orpha.net/ORDO/Orphanet_1848>,rdfs:label,Bilateral renal agenesis
<http://www.orpha.net/ORDO/Orphanet_1849>,rdfs:label,Infundibulopelvic stenosis - multicystic kidney
<http://www.orpha.net/ORDO/Orphanet_1850>,rdfs:label,Renal dysplasia - megalocystis - sirenomelia
<http://www.orpha.net/ORDO/Orphanet_1851>,rdfs:label,Multicystic dysplastic kidney
<http://www.orpha.net/ORDO/Orphanet_1852>,rdfs:label,obsolete_X-linked retinal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1855>,rdfs:label,obsolete_Spondyloenchondrodysplasia
<http://www.orpha.net/ORDO/Orphanet_1856>,rdfs:label,Spondyloperipheral dysplasia - short ulna
<http://www.orpha.net/ORDO/Orphanet_1858>,rdfs:label,Skeletal dysplasia - epilepsy - short stature
<http://www.orpha.net/ORDO/Orphanet_1860>,rdfs:label,Thanatophoric dysplasia type 1
<http://www.orpha.net/ORDO/Orphanet_1864>,rdfs:label,obsolete_Congenital valvular dysplasia
<http://www.orpha.net/ORDO/Orphanet_1865>,rdfs:label,"Dyssegmental dysplasia, Silverman-Handmaker type"
<http://www.orpha.net/ORDO/Orphanet_1866>,rdfs:label,"Focal, segmental or multifocal dystonia"
<http://www.orpha.net/ORDO/Orphanet_1867>,rdfs:label,"Bullous dystrophy, macular type"
<http://www.orpha.net/ORDO/Orphanet_187>,rdfs:label,Citrullinemia
<http://www.orpha.net/ORDO/Orphanet_1871>,rdfs:label,Progressive cone dystrophy
<http://www.orpha.net/ORDO/Orphanet_1872>,rdfs:label,Cone rod dystrophy
<http://www.orpha.net/ORDO/Orphanet_1873>,rdfs:label,obsolete_Jalili syndrome
<http://www.orpha.net/ORDO/Orphanet_1875>,rdfs:label,Congenital muscular dystrophy - infantile cataract - hypogonadism
<http://www.orpha.net/ORDO/Orphanet_1876>,rdfs:label,Oculogastrointestinal muscular dystrophy
<http://www.orpha.net/ORDO/Orphanet_1877>,rdfs:label,Muscular dystrophy - white matter spongiosis
<http://www.orpha.net/ORDO/Orphanet_1878>,rdfs:label,Autosomal recessive limb-girdle muscular dystrophy type 2H
<http://www.orpha.net/ORDO/Orphanet_1879>,rdfs:label,Melorheostosis with osteopoikilosis
<http://www.orpha.net/ORDO/Orphanet_1882>,rdfs:label,Hypohidrotic ectodermal dysplasia - hypothyroidism - ciliary dyskinesia
<http://www.orpha.net/ORDO/Orphanet_1883>,rdfs:label,Ectodermal dysplasia - sensorineural deafness
<http://www.orpha.net/ORDO/Orphanet_1884>,rdfs:label,Ectopia lentis - chorioretinal dystrophy - myopia
<http://www.orpha.net/ORDO/Orphanet_1885>,rdfs:label,Isolated ectopia lentis
<http://www.orpha.net/ORDO/Orphanet_189>,rdfs:label,obsolete_Hidrotic ectodermal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1891>,rdfs:label,Intellectual disability - spasticity - ectrodactyly
<http://www.orpha.net/ORDO/Orphanet_1892>,rdfs:label,Ectrodactyly - polydactyly
<http://www.orpha.net/ORDO/Orphanet_189439>,rdfs:label,Primary pigmented nodular adrenocortical disease
<http://www.orpha.net/ORDO/Orphanet_189466>,rdfs:label,Familial isolated hypoparathyroidism due to impaired PTH secretion
<http://www.orpha.net/ORDO/Orphanet_1896>,rdfs:label,obsolete_EEC syndrome
<http://www.orpha.net/ORDO/Orphanet_1897>,rdfs:label,obsolete_EEM syndrome
<http://www.orpha.net/ORDO/Orphanet_1899>,rdfs:label,"Ehlers-Danlos syndrome, arthrochalasic type"
<http://www.orpha.net/ORDO/Orphanet_19>,rdfs:label,obsolete_2-hydroxyglutaric aciduria
<http://www.orpha.net/ORDO/Orphanet_190>,rdfs:label,obsolete_Coats disease
<http://www.orpha.net/ORDO/Orphanet_1900>,rdfs:label,"Ehlers-Danlos syndrome, kyphoscoliotic type"
<http://www.orpha.net/ORDO/Orphanet_1901>,rdfs:label,"obsolete_Ehlers-Danlos syndrome, dermatosparaxis type"
<http://www.orpha.net/ORDO/Orphanet_191>,rdfs:label,obsolete_Cockayne syndrome
<http://www.orpha.net/ORDO/Orphanet_192>,rdfs:label,obsolete_Coffin-Lowry syndrome
<http://www.orpha.net/ORDO/Orphanet_1927>,rdfs:label,obsolete_Emery-Nelson syndrome
<http://www.orpha.net/ORDO/Orphanet_1928>,rdfs:label,Congenital lobar emphysema
<http://www.orpha.net/ORDO/Orphanet_193>,rdfs:label,obsolete_Cohen syndrome
<http://www.orpha.net/ORDO/Orphanet_1930>,rdfs:label,Herpetic encephalitis
<http://www.orpha.net/ORDO/Orphanet_1931>,rdfs:label,Frontal encephalocele
<http://www.orpha.net/ORDO/Orphanet_1933>,rdfs:label,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria"
<http://www.orpha.net/ORDO/Orphanet_1934>,rdfs:label,obsolete_Early infantile epileptic encephalopathy
<http://www.orpha.net/ORDO/Orphanet_1935>,rdfs:label,Early myoclonic encephalopathy
<http://www.orpha.net/ORDO/Orphanet_194>,rdfs:label,obsolete_Ocular coloboma
<http://www.orpha.net/ORDO/Orphanet_1940>,rdfs:label,Shoulder and thorax deformity - congenital heart disease
<http://www.orpha.net/ORDO/Orphanet_1941>,rdfs:label,Juvenile absence epilepsy
<http://www.orpha.net/ORDO/Orphanet_1942>,rdfs:label,Myoclonic-astastic epilepsy
<http://www.orpha.net/ORDO/Orphanet_1945>,rdfs:label,Rolandic epilepsy
<http://www.orpha.net/ORDO/Orphanet_1946>,rdfs:label,Amelo-cerebro-hypohidrotic syndrome
<http://www.orpha.net/ORDO/Orphanet_1947>,rdfs:label,"Progressive epilepsy - intellectual disability, Finnish type"
<http://www.orpha.net/ORDO/Orphanet_1948>,rdfs:label,Epilepsy - microcephaly - skeletal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1949>,rdfs:label,Benign familial neonatal seizures
<http://www.orpha.net/ORDO/Orphanet_195>,rdfs:label,Cat-eye syndrome
<http://www.orpha.net/ORDO/Orphanet_1951>,rdfs:label,Epilepsy telangiectasia
<http://www.orpha.net/ORDO/Orphanet_1952>,rdfs:label,Pacman dysplasia
<http://www.orpha.net/ORDO/Orphanet_1954>,rdfs:label,Congenital lethal erythroderma
<http://www.orpha.net/ORDO/Orphanet_1955>,rdfs:label,Spinocerebellar ataxia type 34
<http://www.orpha.net/ORDO/Orphanet_1956>,rdfs:label,Erythromelalgia
<http://www.orpha.net/ORDO/Orphanet_1962>,rdfs:label,Exostoses - anetodermia - brachydactyly type E
<http://www.orpha.net/ORDO/Orphanet_1970>,rdfs:label,Facial dysmorphism - macrocephaly - myopia - Dandy-Walker malformation
<http://www.orpha.net/ORDO/Orphanet_1972>,rdfs:label,Lethal faciocardiomelic dysplasia
<http://www.orpha.net/ORDO/Orphanet_1973>,rdfs:label,Faciocardiorenal syndrome
<http://www.orpha.net/ORDO/Orphanet_1974>,rdfs:label,Autosomal recessive facio-digito-genital syndrome
<http://www.orpha.net/ORDO/Orphanet_1979>,rdfs:label,Lipodystrophy due to peptidic growth factors deficiency
<http://www.orpha.net/ORDO/Orphanet_198>,rdfs:label,Occipital horn syndrome
<http://www.orpha.net/ORDO/Orphanet_1980>,rdfs:label,Bilateral striopallidodentate calcinosis
<http://www.orpha.net/ORDO/Orphanet_1986>,rdfs:label,obsolete_Gollop-Wolfgang complex
<http://www.orpha.net/ORDO/Orphanet_1987>,rdfs:label,Femoral agenesis/hypoplasia
<http://www.orpha.net/ORDO/Orphanet_1988>,rdfs:label,Femoral-facial syndrome
<http://www.orpha.net/ORDO/Orphanet_199>,rdfs:label,obsolete_Cornelia de Lange syndrome
<http://www.orpha.net/ORDO/Orphanet_199241>,rdfs:label,Pulmonary capillary hemangiomatosis
<http://www.orpha.net/ORDO/Orphanet_199247>,rdfs:label,Corticosteroid-binding globulin deficiency
<http://www.orpha.net/ORDO/Orphanet_199276>,rdfs:label,Familial multiple lipomatosis
<http://www.orpha.net/ORDO/Orphanet_199279>,rdfs:label,Familial angiolipomatosis
<http://www.orpha.net/ORDO/Orphanet_199282>,rdfs:label,Harlequin syndrome
<http://www.orpha.net/ORDO/Orphanet_199285>,rdfs:label,Hereditary hypercarotenemia and vitamin A deficiency
<http://www.orpha.net/ORDO/Orphanet_199296>,rdfs:label,obsolete_Congenital isolated ACTH deficiency
<http://www.orpha.net/ORDO/Orphanet_1993>,rdfs:label,obsolete_Pai syndrome
<http://www.orpha.net/ORDO/Orphanet_199310>,rdfs:label,Tetragametic chimerism
<http://www.orpha.net/ORDO/Orphanet_199315>,rdfs:label,Familial clubfoot with or without associated lower limb anomalies
<http://www.orpha.net/ORDO/Orphanet_199318>,rdfs:label,15q13.3 microdeletion syndrome
<http://www.orpha.net/ORDO/Orphanet_199326>,rdfs:label,"Isolated autosomal dominant hypomagnesemia, Glaudemans type"
<http://www.orpha.net/ORDO/Orphanet_199329>,rdfs:label,"Congenital myopathy, Paradas type"
<http://www.orpha.net/ORDO/Orphanet_199332>,rdfs:label,Endocrine-cerebro-osteodysplasia syndrome
<http://www.orpha.net/ORDO/Orphanet_199337>,rdfs:label,Pancreatic insufficiency - anemia - hyperostosis
<http://www.orpha.net/ORDO/Orphanet_199340>,rdfs:label,"obsolete_Muscular dystrophy, Selcen type"
<http://www.orpha.net/ORDO/Orphanet_199343>,rdfs:label,obsolete_EAST syndrome
<http://www.orpha.net/ORDO/Orphanet_199348>,rdfs:label,Thiamine-responsive encephalopathy
<http://www.orpha.net/ORDO/Orphanet_199351>,rdfs:label,Adult-onset dystonia-parkinsonism
<http://www.orpha.net/ORDO/Orphanet_199354>,rdfs:label,CARASIL
<http://www.orpha.net/ORDO/Orphanet_1995>,rdfs:label,Cleft lip - retinopathy
<http://www.orpha.net/ORDO/Orphanet_199627>,rdfs:label,Atypical autism
<http://www.orpha.net/ORDO/Orphanet_199642>,rdfs:label,Isolated congenital microcephaly
<http://www.orpha.net/ORDO/Orphanet_199647>,rdfs:label,Isolated encephalocele
<http://www.orpha.net/ORDO/Orphanet_1997>,rdfs:label,Blepharo-cheilo-odontic syndrome
<http://www.orpha.net/ORDO/Orphanet_20>,rdfs:label,obsolete_3-hydroxy-3-methylglutaric aciduria
<http://www.orpha.net/ORDO/Orphanet_200037>,rdfs:label,Paroxysmal dystonia
<http://www.orpha.net/ORDO/Orphanet_2001>,rdfs:label,Cleft lip/palate - intestinal malrotation - cardiopathy
<http://www.orpha.net/ORDO/Orphanet_2003>,rdfs:label,Cleft lip/palate - deafness - sacral lipoma
<http://www.orpha.net/ORDO/Orphanet_200418>,rdfs:label,obsolete_Immunodeficiency with factor I anomaly
<http://www.orpha.net/ORDO/Orphanet_200421>,rdfs:label,Immunodeficiency with factor H anomaly
<http://www.orpha.net/ORDO/Orphanet_2005>,rdfs:label,obsolete_Laryngo-tracheo-esophageal cleft - pulmonary hypoplasia
<http://www.orpha.net/ORDO/Orphanet_2007>,rdfs:label,Alar cartilages hypoplasia - coloboma - telecanthus
<http://www.orpha.net/ORDO/Orphanet_2008>,rdfs:label,Acro-cardio-facial syndrome
<http://www.orpha.net/ORDO/Orphanet_201>,rdfs:label,obsolete_Cowden syndrome
<http://www.orpha.net/ORDO/Orphanet_2010>,rdfs:label,Cleft palate - stapes fixation - oligodontia
<http://www.orpha.net/ORDO/Orphanet_2013>,rdfs:label,Cleft palate - large ears - small head
<http://www.orpha.net/ORDO/Orphanet_2015>,rdfs:label,Cleft palate - short stature - vertebral anomalies
<http://www.orpha.net/ORDO/Orphanet_2016>,rdfs:label,Cleft palate-lateral synechia syndrome
<http://www.orpha.net/ORDO/Orphanet_2019>,rdfs:label,Femur-fibula-ulna complex
<http://www.orpha.net/ORDO/Orphanet_202>,rdfs:label,obsolete_Crandall syndrome
<http://www.orpha.net/ORDO/Orphanet_2020>,rdfs:label,Congenital fiber-type disproportion myopathy
<http://www.orpha.net/ORDO/Orphanet_2021>,rdfs:label,Fibrochondrogenesis
<http://www.orpha.net/ORDO/Orphanet_2022>,rdfs:label,obsolete_Endomyocardial fibroelastosis
<http://www.orpha.net/ORDO/Orphanet_2024>,rdfs:label,Hereditary gingival fibromatosis
<http://www.orpha.net/ORDO/Orphanet_2025>,rdfs:label,Gingival fibromatosis - facial dysmorphism
<http://www.orpha.net/ORDO/Orphanet_2026>,rdfs:label,Gingival fibromatosis-hypertrichosis syndrome
<http://www.orpha.net/ORDO/Orphanet_2027>,rdfs:label,Gingival fibromatosis - progressive deafness
<http://www.orpha.net/ORDO/Orphanet_2028>,rdfs:label,Juvenile hyaline fibromatosis
<http://www.orpha.net/ORDO/Orphanet_2029>,rdfs:label,Multiple non-ossifying fibromatosis
<http://www.orpha.net/ORDO/Orphanet_202940>,rdfs:label,Anomaly of puberty or/and menstrual cycle of genetic origin
<http://www.orpha.net/ORDO/Orphanet_202948>,rdfs:label,Syndromic microphthalmia
<http://www.orpha.net/ORDO/Orphanet_2031>,rdfs:label,Hepatic fibrosis - renal cysts - intellectual disability
<http://www.orpha.net/ORDO/Orphanet_2036>,rdfs:label,Scalp-ear-nipple syndrome
<http://www.orpha.net/ORDO/Orphanet_2042>,rdfs:label,Tracheo-esophageal fistula - hypospadias
<http://www.orpha.net/ORDO/Orphanet_2044>,rdfs:label,Floating-Harbor syndrome
<http://www.orpha.net/ORDO/Orphanet_2045>,rdfs:label,obsolete_FLOTCH syndrome
<http://www.orpha.net/ORDO/Orphanet_2047>,rdfs:label,obsolete_Flynn-Aird syndrome
<http://www.orpha.net/ORDO/Orphanet_205>,rdfs:label,obsolete_Crigler-Najjar syndrome
<http://www.orpha.net/ORDO/Orphanet_2050>,rdfs:label,obsolete_Cole-Carpenter syndrome
<http://www.orpha.net/ORDO/Orphanet_2052>,rdfs:label,obsolete_Fraser syndrome
<http://www.orpha.net/ORDO/Orphanet_2053>,rdfs:label,Freeman-Sheldon syndrome
<http://www.orpha.net/ORDO/Orphanet_2056>,rdfs:label,Essential fructosuria
<http://www.orpha.net/ORDO/Orphanet_2057>,rdfs:label,Blepharophimosis - ptosis - esotropia - syndactyly - short stature
<http://www.orpha.net/ORDO/Orphanet_2059>,rdfs:label,obsolete_Fryns syndrome
<http://www.orpha.net/ORDO/Orphanet_2062>,rdfs:label,Progressive non-infectious anterior vertebral fusion
<http://www.orpha.net/ORDO/Orphanet_2063>,rdfs:label,Splenogonadal fusion - limb defects - micrognathia
<http://www.orpha.net/ORDO/Orphanet_2064>,rdfs:label,Posterior fusion of lumbosacral vertebrae - blepharoptosis
