SourceTermID	SourceTerm	MappedTermLabel	MappedTermCURIE	MappedTermIRI	MappingScore	Tags	Ontology
KIQ_U_F	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
KIQ_U_G	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
KIQ_U_H	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
KIQ_U_I	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
KIQ_U_J	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L02_B	Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody				0.0	unmapped,unmapped,unmapped	FOODON
L02_C	Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody				0.0	unmapped,unmapped,unmapped	FOODON
L02HBS	Hepatitis B Surface Antibody				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L02HBS_B	Hepatitis B Surface Antibody				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L02HBS_C	Hepatitis B Surface Antibody				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L02HPA_A	Hepatitis A Antibody				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L02HPA_B	Hepatitis A Antibody				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L02HPA_C	Hepatitis A Antibody				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L03_B	HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L03_C	HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L04PER_C	Perchlorate - Urine				0.0	unmapped	FOODON
L04VOC_B	Volatile Organic Compounds - Blood & Water				0.0	unmapped,unmapped	FOODON
L04VOC_C	Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items				0.0	unmapped	FOODON
L05_B	Chlamydia & Gonorrhea - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L05_C	Chlamydia & Gonorrhea - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L05RDC_A	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L05RDC_B	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L05RDC_C	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L06_2_00	Cadmium, Lead, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine & Other Selected Nutr				0.0	unmapped	FOODON
L06_2_B	Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Bloo				0.0	unmapped	FOODON
L06_B	Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries				0.0	unmapped,unmapped	FOODON
L06AGE_C	Acrylamide & Glycidamide				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L06BMT_C	Cadmium, Lead, & Total Mercury - Blood				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L06COT_C	Cotinine - Serum				0.0	unmapped,unmapped	FOODON
L06HM_B	Metals - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L06HM_C	Metals - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L06MH_C	Methylmalonic acid & Homocysteine				0.0	unmapped	FOODON
L06NB_C	Folate - RBC & Serum, and Vitamin B12				0.0	unmapped	FOODON
L06TFR_C	Ferritin & Transferrin Receptor				0.0	unmapped	FOODON
L06UAS_C	Arsenics - Total & Speciated - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L06UHG_C	Mercury: Inorganic - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L06UIO_B	Iodine - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L06UIO_C	Iodine - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L06VIT_B	Vitamin A, Vitamin E & Carotenoids				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L06VIT_C	Vitamin C				0.0	unmapped,unmapped,unmapped	FOODON
L09_B	Herpes Simplex Virus Type-1 & Type-2				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L09_C	Herpes Simplex Virus Type-1 & Type-2				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L09RDC_A	Herpes Simplex Virus Type-2 - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L09RDC_B	Herpes Simplex Virus Type-2 - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L09RDC_C	Herpes Simplex Virus Type-2 - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L10_2_00	Glycohemoglobin, Plasma Glucose, Serum C-peptide, & Insulin, Second Exam				0.0	unmapped,unmapped	FOODON
L10_2_B	Glycohemoglobin, Plasma Glucose, Serum C-peptide, & Insulin, Second Exam				0.0	unmapped,unmapped	FOODON
L10_B	Glycohemoglobin				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L10_C	Glycohemoglobin				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L10AM_B	Plasma Fasting Glucose, Serum C-peptide & Insulin				0.0	unmapped,unmapped,unmapped	FOODON
L10AM_C	Plasma Fasting Glucose, Serum C-peptide & Insulin				0.0	unmapped,unmapped,unmapped	FOODON
L11_2_B	C-Reactive Protein & Others, Second Exam				0.0	unmapped,unmapped	FOODON
L11_2_R	C-Reactive Protein & Others, Second Exam				0.0	unmapped,unmapped	FOODON
L11_B	C-Reactive protein (CRP), Fibrinogen, Bone Alkaline Phosphatase & Urinary N-telopeptides				0.0	unmapped	FOODON
L11_C	C-Reactive Protein (CRP), Bone Alkaline Phosphatase (BAP) & Parathyroid Hormone (PTH)				0.0	unmapped	FOODON
L11P_2_B	Prostate-specific Antigen (PSA), Second Exam				0.0	unmapped	FOODON
L11PSA_B	Prostate specific antigen (PSA)				0.0	unmapped	FOODON
L11PSA_C	Prostate Specific Antigen (PSA)				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L13_2_B	Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam				0.0	unmapped,unmapped	FOODON
L13_2_R	Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam				0.0	unmapped,unmapped	FOODON
L13_B	Cholesterol - Total & HDL				0.0	unmapped,unmapped,unmapped	FOODON
L13_C	Cholesterol - Total & HDL				0.0	unmapped,unmapped,unmapped	FOODON
L13AM_B	Cholesterol - LDL & Triglycerides				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L13AM_C	Cholesterol - LDL & Triglycerides				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L16_2_B	Creatinine & Albumin - Urine, Second Exam				0.0	unmapped,unmapped	FOODON
L16_2_R	Creatinine & Albumin - Urine, Second Exam				0.0	unmapped,unmapped	FOODON
L16_B	Albumin & Creatinine - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L16_C	Albumin & Creatinine - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L17_B	Toxoplasma (IgG), Toxoplasma (IgM),Toxoplasma (Dye),Toxoplasma Differential Agglutination, & Toxoplasma (Avidity)				0.0	unmapped	FOODON
L17_C	Toxoplasma (IgG) & Toxoplasma (IgM)				0.0	unmapped	FOODON
L18_2_00	Standard Biochemistry Profile & Hormones, Second Exam				0.0	unmapped	FOODON
L19_2_B	Measles, Rubella, & Varicella, Second Exam				0.0	unmapped,unmapped	FOODON
L19_2_R	Measles, Rubella, & Varicella, Second Exam				0.0	unmapped,unmapped	FOODON
L19_B	Measles, Rubella, & Varicella				0.0	unmapped,unmapped,unmapped	FOODON
L19_C	Measles, Rubella, & Varicella				0.0	unmapped,unmapped,unmapped	FOODON
L20_B	Lead - Dust				0.0	unmapped,unmapped,unmapped	FOODON
L20_C	Lead - Dust				0.0	unmapped,unmapped,unmapped	FOODON
L24EPH_C	Environmental Phenols				0.0	unmapped,unmapped,unmapped	FOODON
L24PFC_C	Polyfluoroalkyl Chemicals				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L24PH_C	Phthalates - Urine				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L24PP_C	Pesticides - Environmental - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L25_2_B	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam				0.0	unmapped,unmapped	FOODON
L25_2_R	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam				0.0	unmapped,unmapped	FOODON
L25_B	Complete Blood Count with 5-part Differential - Whole Blood				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L25_C	Complete Blood Count with 5-part Differential - Whole Blood				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L26OPD_C	Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine				0.0	unmapped,unmapped,unmapped	FOODON
L26PP_B	Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L26UPP_C	Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L28DFP_C	Dioxins, Furans, & Coplanar PCBs				0.0	unmapped,unmapped,unmapped	FOODON
L28NPB_C	Non-dioxin-like Polychlorinated Biphenyls				0.0	unmapped	FOODON
L28OCP_C	Pesticides - Organochlorine Metabolites - Serum (Surplus)				0.0	unmapped	FOODON
L28PBE_C	Brominated Flame Retardants (BFRs)				0.0	unmapped	FOODON
L28POC_B	Dioxins, Furans, & Coplanar PCBs				0.0	unmapped,unmapped,unmapped	FOODON
L31PAH_C	Polyaromatic Hydrocarbons (PAHs) - Urine				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L34_B	Bacterial vaginosis (BV) & Trichomonas vaginalis				0.0	unmapped,unmapped	FOODON
L34_B_R	Bacterial vaginosis (BV) & Trichomonas vaginalis - Youth				0.0	unmapped,unmapped	FOODON
L34_C	Bacterial vaginosis (BV) & Trichomonas vaginalis				0.0	unmapped,unmapped	FOODON
L34_C_R	Bacterial vaginosis (BV) & Trichomonas vaginalis - Youth				0.0	unmapped,unmapped	FOODON
L35_B	Methicillin - Resistant Staphylococcus aureus (MRSA)				0.0	unmapped,unmapped	FOODON
L35_C	Methicillin - Resistant Staphylococcus aureus (MRSA)				0.0	unmapped,unmapped	FOODON
L36_B	Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)				0.0	unmapped,unmapped	FOODON
L36_C	Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)				0.0	unmapped,unmapped	FOODON
L37SWA_C	Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Prototype Line Blot Assay				0.0	unmapped	FOODON
L37SWR_C	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array				0.0	unmapped,unmapped	FOODON
L39_2_B	Erythrocyte Protoporphyrin				0.0	unmapped,unmapped,unmapped	FOODON
L39_B	Erythrocyte Protoporphyrin				0.0	unmapped,unmapped,unmapped	FOODON
L39EPP_C	Erythrocyte Protoporphyrin & Selenium				0.0	unmapped	FOODON
L40_2_B	Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam				0.0	unmapped	FOODON
L40_B	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L40_C	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
L40FE_B	Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation				0.0	unmapped,unmapped,unmapped	FOODON
L40FE_C	Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation				0.0	unmapped,unmapped,unmapped	FOODON
L40T4_B	Thyroid - Stimulating Hormone & Thyroxine (TSH & T4)				0.0	unmapped,unmapped	FOODON
L43_C	Vitamin B6				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L45VIT_C	Vitamin A, Vitamin E & Carotenoids				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
L52SER_C	Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum: 4-plex CLIA				0.0	unmapped	FOODON
LA_DEMO	Los Angeles County, California - Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped	FOODON
LAB02	Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody				0.0	unmapped,unmapped,unmapped	FOODON
LAB03	HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
LAB04	Volatile Organic Compounds - Blood & Water				0.0	unmapped,unmapped	FOODON
LAB05	Chlamydia & Gonorrhea - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
LAB06	Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries				0.0	unmapped,unmapped	FOODON
LAB06HM	Metals - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
LAB07	Latex				0.0	unmapped	FOODON
LAB09	Herpes Simplex Virus Type-1 & Type-2				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
LAB10	Glycohemoglobin				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
LAB10AM	Plasma Fasting Glucose, Serum C-peptide & Insulin				0.0	unmapped,unmapped,unmapped	FOODON
LAB11	C-Reactive Protein (CRP)				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
LAB13	Cholesterol - Total & HDL				0.0	unmapped,unmapped,unmapped	FOODON
LAB13AM	Cholesterol - LDL & Triglycerides				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
LAB16	Albumin & Creatinine - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
LAB17	Cryptosporidum & Toxoplasma				0.0	unmapped	FOODON
LAB18	Standard Biochemistry Profile & Hormones				0.0	unmapped	FOODON
LAB18T4	Thyroid - Stimulating Hormone & Thyroxine (TSH & T4)				0.0	unmapped,unmapped	FOODON
LAB19	Measles, Rubella, & Varicella				0.0	unmapped,unmapped,unmapped	FOODON
LAB20	Lead - Dust				0.0	unmapped,unmapped,unmapped	FOODON
LAB21	Volatile Organic Compounds (VOC) - Personal Exposure Badge				0.0	unmapped	FOODON
LAB22	Mercury - Hair				0.0	unmapped	FOODON
LAB25	Complete Blood Count with 5-part Differential - Whole Blood				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
LAB26PP	Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
LAB28POC	Dioxins, Furans, & Coplanar PCBs				0.0	unmapped,unmapped,unmapped	FOODON
LDEMO_AD	Los Angeles County, California - Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped	FOODON
LDEMO_EH	Los Angeles County, California - Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped	FOODON
LEXAB_B	Lower Extremity Disease - Ankle Brachial Blood Pressure Index				0.0	unmapped,unmapped,unmapped	FOODON
LEXAB_C	Lower Extremity Disease - Ankle Brachial Blood Pressure Index				0.0	unmapped,unmapped,unmapped	FOODON
LEXABPI	Lower Extremity Disease - Ankle Brachial Blood Pressure Index				0.0	unmapped,unmapped,unmapped	FOODON
LEXPN	Lower Extremity Disease - Peripheral Neuropathy				0.0	unmapped,unmapped,unmapped	FOODON
LEXPN_B	Lower Extremity Disease - Peripheral Neuropathy				0.0	unmapped,unmapped,unmapped	FOODON
LEXPN_C	Lower Extremity Disease - Peripheral Neuropathy				0.0	unmapped,unmapped,unmapped	FOODON
LUX_J	Liver Ultrasound Transient Elastography				0.0	unmapped,unmapped	FOODON
MCQ	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_B	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_C	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_D	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_E	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_F	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_G	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_H	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_I	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MCQ_J	Medical Conditions				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
MGEA_J_R	Mycoplasma genitalium - Urine - Adult				0.0	unmapped	FOODON
MGEN_J_R	Mycoplasma genitalium - Urine - Youth				0.0	unmapped	FOODON
MGX_G	Muscle Strength - Grip Test				0.0	unmapped,unmapped	FOODON
MGX_H	Muscle Strength - Grip Test				0.0	unmapped,unmapped	FOODON
MMA_G	Methylmalonic Acid				0.0	unmapped,unmapped	FOODON
MMA_H	Methylmalonic Acid				0.0	unmapped,unmapped	FOODON
MMRV_F	Measles, Mumps, Rubella & Varicella				0.0	unmapped	FOODON
MPQ	Miscellaneous Pain				0.0	unmapped,unmapped,unmapped	FOODON
MPQ_B	Miscellaneous Pain				0.0	unmapped,unmapped,unmapped	FOODON
MPQ_C	Miscellaneous Pain				0.0	unmapped,unmapped,unmapped	FOODON
MSX	Muscle Strength				0.0	unmapped,unmapped	FOODON
MSX_B	Muscle Strength				0.0	unmapped,unmapped	FOODON
OCQ	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_B	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_C	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_D	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_D_R	Occupation - Industry & Occupation Codes				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_E	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_E_R	Occupation - Industry & Occupation Codes				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_F	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_F_R	Occupation - Industry & Occupation Codes				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_G	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_G_R	Occupation - Industry & Occupation Codes				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_H	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_H_R	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_I	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OCQ_J	Occupation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OGTT_D	Oral Glucose Tolerance Test				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OGTT_E	Oral Glucose Tolerance Test				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OGTT_F	Oral Glucose Tolerance Test				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OGTT_G	Oral Glucose Tolerance Test				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OGTT_H	Oral Glucose Tolerance Test				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OGTT_I	Oral Glucose Tolerance Test				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OHPV_F_R	Human Papillomavirus (HPV) - Oral Rinse - Youth				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
OHPV_G_R	Human Papillomavirus (HPV) - Oral Rinse - Youth				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
OHPV_H_R	Human Papillomavirus (HPV) - Oral Rinse - Youth				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
OHPV_I_R	Human Papillomavirus (HPV) - Oral Rinse - Youth				0.0	unmapped,unmapped,unmapped,unmapped	FOODON
OHQ	Oral Health				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
OHQ_B	Oral Health				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	FOODON
