Variable,Table,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags,Ontology
SSMIR,SSPST_B,Caffeine (mg),caffeine measurement,EFO:0021177,http://www.ebi.ac.uk/efo/EFO_0021177,0.8004388184606168,,EFO
SSMUCAL,SSUVOC_J,trans trans-Muconic acid,Transition Rule,NCIT:C82567,http://purl.obolibrary.org/obo/NCIT_C82567,0.8044004856444346,comment,NCIT
SSNUENVP,SSANA2_G,nuclear envelope positive,Nuclear Membrane,NCIT:C13265,http://purl.obolibrary.org/obo/NCIT_C13265,0.8560427387937943,,NCIT
SSNUENVS,SSANA2_G,nuclear envelope signal,Nuclear Membrane,NCIT:C13265,http://purl.obolibrary.org/obo/NCIT_C13265,0.8518417619986138,,NCIT
SSODT,SSPST_B,Carbohydrate (gm),carbohydrate measurement,EFO:0004998,http://www.ebi.ac.uk/efo/EFO_0004998,0.8532107496494759,,EFO
SSODT,SSPST_B,OP-DDT,Clofenotane,NCIT:C44364,http://purl.obolibrary.org/obo/NCIT_C44364,0.8040812139465653,,NCIT
SSPHMA,SSUVOC_J,Phenylmercapturic acid (ng/mL),S-Phenyl-N-Acetylcysteine,NCIT:C107142,http://purl.obolibrary.org/obo/NCIT_C107142,0.9527867209167904,,NCIT
SSPHMAL,SSUVOC_J,Phenylmercapturic acid,S-Phenyl-N-Acetylcysteine,NCIT:C107142,http://purl.obolibrary.org/obo/NCIT_C107142,0.9893036103433344,comment,NCIT
SSPTL,SSPT_I,Pertussis toxin antibody,Bordetella pertussis Toxin Antibody Measurement,NCIT:C163534,http://purl.obolibrary.org/obo/NCIT_C163534,0.806113585072847,comment,NCIT
SSQ030,SSQ,Needed more support,No Support Needed,NCIT:C121426,http://purl.obolibrary.org/obo/NCIT_C121426,0.9278722439408139,,NCIT
SSQ030,SSQ,MET score for activity,arthritis disease activity score measurement,EFO:0009435,http://www.ebi.ac.uk/efo/EFO_0009435,0.8360689650989628,,EFO
SSQ031,SSQ_C,Needed more support,No Support Needed,NCIT:C121426,http://purl.obolibrary.org/obo/NCIT_C121426,0.9278722439408139,,NCIT
SSQ031,SSQ_D,Needed more support,No Support Needed,NCIT:C121426,http://purl.obolibrary.org/obo/NCIT_C121426,0.9278722439408139,,NCIT
SSQ031,SSQ_E,Needed more support,No Support Needed,NCIT:C121426,http://purl.obolibrary.org/obo/NCIT_C121426,0.9278722439408139,,NCIT
SSQ031,SSQ_C,Theobromine (mg),theobromine measurement,EFO:0021179,http://www.ebi.ac.uk/efo/EFO_0021179,0.8382244581520426,,EFO
SSSE2,SSCHL_A,eat chocolate or candy?,chocolate candy,FOODON:03400288,http://purl.obolibrary.org/obo/FOODON_03400288,0.9392274371928757,,FOODON
SSSE2,SSCHL_A,Left amputation,amputation,EFO:0009632,http://www.ebi.ac.uk/efo/EFO_0009632,0.9235538456774827,,EFO
SSSE2,SSCHL_A,estradiol (pg/mL),Estradiol Measurement,NCIT:C74782,http://purl.obolibrary.org/obo/NCIT_C74782,0.8657404503656256,,NCIT
SSSE2,SSCHL_B,estradiol (pg/mL),Estradiol Measurement,NCIT:C74782,http://purl.obolibrary.org/obo/NCIT_C74782,0.8657404503656256,,NCIT
SSSE2,SSCHL_C,estradiol (pg/mL),Estradiol Measurement,NCIT:C74782,http://purl.obolibrary.org/obo/NCIT_C74782,0.8657404503656256,,NCIT
SSSE2,SSCHL_B,Carbohydrate (gm),carbohydrate measurement,EFO:0004998,http://www.ebi.ac.uk/efo/EFO_0004998,0.8532107496494759,,EFO
SSSE2,SSCHL_C,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
SSSHBG,SSCHL_C, goiter,Goiter,NCIT:C26785,http://purl.obolibrary.org/obo/NCIT_C26785,0.9961411028411936,,NCIT
SSSHBG,SSCHL_A,mackerel,Mackerel,NCIT:C71641,http://purl.obolibrary.org/obo/NCIT_C71641,0.9937381583715472,,NCIT
SSSHBG,SSCHL_A,eat ice cream?,ice cream food product,FOODON:00001045,http://purl.obolibrary.org/obo/FOODON_00001045,0.9230565478283899,,FOODON
SSSHBG,SSCHL_A,Right amputation,amputation,EFO:0009632,http://www.ebi.ac.uk/efo/EFO_0009632,0.9140412862003514,,EFO
SSSHBG,SSCHL_A,Sex Hormone Binding Globulin (nmol/L),Sex Hormone Binding Protein Measurement,NCIT:C74745,http://purl.obolibrary.org/obo/NCIT_C74745,0.9041338455378156,,NCIT
SSSHBG,SSCHL_B,Sex Hormone Binding Globulin (nmol/L),Sex Hormone Binding Protein Measurement,NCIT:C74745,http://purl.obolibrary.org/obo/NCIT_C74745,0.9041338455378156,,NCIT
SSSHBG,SSCHL_C,Sex Hormone Binding Globulin (nmol/L),Sex Hormone Binding Protein Measurement,NCIT:C74745,http://purl.obolibrary.org/obo/NCIT_C74745,0.9041338455378156,,NCIT
SSSHBG,SSCHL_A,Sex Hormone Binding Globulin (nmol/L),sex hormone-binding globulin,EFO:0003941,http://www.ebi.ac.uk/efo/EFO_0003941,0.8968274906692115,,EFO
SSSHBG,SSCHL_B,Sex Hormone Binding Globulin (nmol/L),sex hormone-binding globulin,EFO:0003941,http://www.ebi.ac.uk/efo/EFO_0003941,0.8968274906692115,,EFO
SSSHBG,SSCHL_C,Sex Hormone Binding Globulin (nmol/L),sex hormone-binding globulin,EFO:0003941,http://www.ebi.ac.uk/efo/EFO_0003941,0.8968274906692115,,EFO
SSSHBG,SSCHL_B,o-Xylene,Xylene,NCIT:C126304,http://purl.obolibrary.org/obo/NCIT_C126304,0.8828663368838603,comment,NCIT
SSSHBG,SSCHL_B,Magnesium (mg),magnesium measurement,EFO:0004845,http://www.ebi.ac.uk/efo/EFO_0004845,0.8339824162806909,,EFO
SSSHBG,SSCHL_A,Q.3 How often drink apple juice,apple juice drink,FOODON:03301921,http://purl.obolibrary.org/obo/FOODON_03301921,0.8248476773619868,,FOODON
SSSHBG,SSCHL_C,Vitamin B6 (mg),vitamin B6 measurement,EFO:0004621,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,,EFO
SSSHBG,SSCHL_B,Magnesium (mg),magnesium added,FOODON:03460774,http://purl.obolibrary.org/obo/FOODON_03460774,0.8128488556087475,,FOODON
SSSNFL,SSSNFL_H,Serum neurofilament light chain (pg/ml),Neurofilament Light Polypeptide,NCIT:C88043,http://purl.obolibrary.org/obo/NCIT_C88043,0.8498776687831904,,NCIT
SSSalIgA,SSSAL_D,Salmonella IgA,Salmonella Measurement,NCIT:C181460,http://purl.obolibrary.org/obo/NCIT_C181460,0.8523959227845987,,NCIT
SSSalIgG,SSSAL_D,Salmonella IgG,Salmonella Measurement,NCIT:C181460,http://purl.obolibrary.org/obo/NCIT_C181460,0.8476878542351303,,NCIT
SSSalIgM,SSSAL_D,Salmonella IgM,Salmonella Measurement,NCIT:C181460,http://purl.obolibrary.org/obo/NCIT_C181460,0.8777286849115956,,NCIT
SSTESTO,SSCHL_C,Testosterone (ng/mL),Testosterone,NCIT:C2299,http://purl.obolibrary.org/obo/NCIT_C2299,0.8996183717788151,,NCIT
SSTESTO,SSCHL_A,Testostosterone (ng/mL),Testosterone,NCIT:C2299,http://purl.obolibrary.org/obo/NCIT_C2299,0.8650878309075463,,NCIT
SSTESTO,SSCHL_B,Testostosterone (ng/mL),Testosterone,NCIT:C2299,http://purl.obolibrary.org/obo/NCIT_C2299,0.8650878309075463,,NCIT
SSTESTO,SSCHL_A,eat popcorn?,popcorn plant,FOODON:03411454,http://purl.obolibrary.org/obo/FOODON_03411454,0.8395311513691976,,FOODON
SSTESTO,SSCHL_A,Fluorosis DI: #2,dental fluorosis,EFO:1000892,http://www.ebi.ac.uk/efo/EFO_1000892,0.8377892723650663,,EFO
SSTESTO,SSCHL_B,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
SSTESTO,SSCHL_C,Caffeine (mg),caffeine measurement,EFO:0021177,http://www.ebi.ac.uk/efo/EFO_0021177,0.8004388184606168,,EFO
SSTFR,SSTFR_A,Serum transferrin receptor (mg/l),Transferrin Receptor,NCIT:C17079,http://purl.obolibrary.org/obo/NCIT_C17079,0.864962852598844,,NCIT
SSTFR,SSTFR_B,Serum transferrin receptor (mg/l),Transferrin Receptor,NCIT:C17079,http://purl.obolibrary.org/obo/NCIT_C17079,0.864962852598844,,NCIT
SSTFR,SSTFR_A,Magnesium (mg),magnesium measurement,EFO:0004845,http://www.ebi.ac.uk/efo/EFO_0004845,0.8339824162806909,,EFO
SSTFR,SSTFR_B,Vitamin B6 (mg),vitamin B6 measurement,EFO:0004621,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,,EFO
SSTFR,SSTFR_A,Magnesium (mg),magnesium added,FOODON:03460774,http://purl.obolibrary.org/obo/FOODON_03460774,0.8128488556087475,,FOODON
SSTOTAL,SSOL_A,Total_Protein,Total Protein Measurement,NCIT:C64858,http://purl.obolibrary.org/obo/NCIT_C64858,0.9656353171557668,,NCIT
SSTOTAL,SSOL_B,Total_Protein,Total Protein Measurement,NCIT:C64858,http://purl.obolibrary.org/obo/NCIT_C64858,0.9656353171557668,,NCIT
SSTOTAL,SSOL_C,Total_Protein,Total Protein Measurement,NCIT:C64858,http://purl.obolibrary.org/obo/NCIT_C64858,0.9656353171557668,,NCIT
SSTOTAL,SSOL_C,Chlamydia Urine,Chlamydia trachomatis infectious disease,EFO:0007205,http://www.ebi.ac.uk/efo/EFO_0007205,0.9016869768795805,,EFO
SSTOTAL,SSOL_A,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
SSTOTAL,SSOL_B,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
SSTOTAL,SSOL_A,last 5 days - Chewing tobacco,tobacco chewing gum,FOODON:03309592,http://purl.obolibrary.org/obo/FOODON_03309592,0.80126784240926,,FOODON
SSTSUM,SSANA2_G,titer summary,Summary,NCIT:C42581,http://purl.obolibrary.org/obo/NCIT_C42581,0.8192981979282725,,NCIT
SSTTL,SSPT_I,Tetanus toxin antibody,Clostridium tetani Toxin Antibody Measurement,NCIT:C163537,http://purl.obolibrary.org/obo/NCIT_C163537,0.8736102060196618,comment,NCIT
SSUSG,SSUSG_E,Urine specific gravity,Specific Gravity,NCIT:C64832,http://purl.obolibrary.org/obo/NCIT_C64832,0.9255858321726714,,NCIT
SSUSG,SSUSG_E,Urine specific gravity,urine specific gravity measurement,EFO:0010135,http://www.ebi.ac.uk/efo/EFO_0010135,0.9046217775526185,,EFO
SSUSG,SSUSG_E,Platelet count (%) SI,Platelet Count,NCIT:C51951,http://purl.obolibrary.org/obo/NCIT_C51951,0.8744045093470355,,NCIT
SSXHE1,SSHSV1_A,Herpes I,Herpes Simplex Dermatitis,NCIT:C35620,http://purl.obolibrary.org/obo/NCIT_C35620,0.8663058713259113,,NCIT
SSXHE1,SSHSV1_B,Herpes I,Herpes Simplex Dermatitis,NCIT:C35620,http://purl.obolibrary.org/obo/NCIT_C35620,0.8663058713259113,,NCIT
SSXHE1,SSHSV1_A,Carbohydrate (gm),carbohydrate measurement,EFO:0004998,http://www.ebi.ac.uk/efo/EFO_0004998,0.8532107496494759,,EFO
SSXHE1,SSHSV1_B,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
SSXHE1,SSHSV1_A,of Dietary Supplements Taken,dietary supplement,FOODON:03401298,http://purl.obolibrary.org/obo/FOODON_03401298,0.8027747335795068,,FOODON
SSXNO3,SSNO3P_B,Nitrate (ug/L),Nitrate,NCIT:C80487,http://purl.obolibrary.org/obo/NCIT_C80487,0.8576928502122542,,NCIT
SSXNO3,SSNO3P_B,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
SSXSCN,SSNO3P_B,Thiocyanate (ug/L),Thiocyanate Measurement,NCIT:C154745,http://purl.obolibrary.org/obo/NCIT_C154745,0.9209445157638974,,NCIT
SSXSCN,SSNO3P_B,Theobromine (mg),theobromine measurement,EFO:0021179,http://www.ebi.ac.uk/efo/EFO_0021179,0.8382244581520426,,EFO
SXD030,SXQ,sexual intercourse,Sexual Intercourse,NCIT:C72881,http://purl.obolibrary.org/obo/NCIT_C72881,0.9882003573257068,,NCIT
SXD030,SXQ_B,sexual intercourse,Sexual Intercourse,NCIT:C72881,http://purl.obolibrary.org/obo/NCIT_C72881,0.9882003573257068,,NCIT
SXD030,SXQ_C,sexual intercourse,Sexual Intercourse,NCIT:C72881,http://purl.obolibrary.org/obo/NCIT_C72881,0.9882003573257068,,NCIT
SXD030,SXQ_B,heart attack,myocardial infarction,EFO:0000612,http://www.ebi.ac.uk/efo/EFO_0000612,0.9873367109230459,age,EFO
SXD030,SXQ,a stroke,stroke,EFO:0000712,http://www.ebi.ac.uk/efo/EFO_0000712,0.9286643762757216,age,EFO
SXD030,SXQ_C,Vitamin B6 (mg),vitamin B6 measurement,EFO:0004621,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,,EFO
SXQ267,SXQ_H,genital warts,anogenital venereal wart,EFO:0007147,http://www.ebi.ac.uk/efo/EFO_0007147,0.980101575756949,age,EFO
SXQ267,SXQ_H,genital warts,Condyloma Acuminatum,NCIT:C2960,http://purl.obolibrary.org/obo/NCIT_C2960,0.9771456577851197,age,NCIT
SXQ267,SXQ_I,genital warts (B),anogenital venereal wart,EFO:0007147,http://www.ebi.ac.uk/efo/EFO_0007147,0.9342088616246615,age,EFO
SXQ267,SXQ_I,genital warts (B),Condyloma Acuminatum,NCIT:C2960,http://purl.obolibrary.org/obo/NCIT_C2960,0.9313913528767691,age,NCIT
SXQ267,SXQ_H,Albumin urine (ug/mL),Urine Albumin,NCIT:C121532,http://purl.obolibrary.org/obo/NCIT_C121532,0.8921170456169326,,NCIT
SXQ267,SXQ_I,wrist fracture  1st time,Wrist Fracture,NCIT:C80517,http://purl.obolibrary.org/obo/NCIT_C80517,0.81461966389144,,NCIT
TBDRUIND,TBX_G,Induration in mm,Induration,NCIT:C25534,http://purl.obolibrary.org/obo/NCIT_C25534,0.9281029460402092,,NCIT
UR2UMA,L16_2_B,Albumin urine (ug/mL),Urine Albumin,NCIT:C121532,http://purl.obolibrary.org/obo/NCIT_C121532,0.8921170456169326,,NCIT
UR2UMA,L16_2_B,Vitamin B6 (mg),vitamin B6 measurement,EFO:0004621,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,,EFO
UR2UMASI,L16_2_B,Albumin urine (mg/L) SI,Urine Albumin,NCIT:C121532,http://purl.obolibrary.org/obo/NCIT_C121532,0.8379950259662025,,NCIT
UR2UMASI,L16_2_B,Caffeine (mg),caffeine measurement,EFO:0021177,http://www.ebi.ac.uk/efo/EFO_0021177,0.8004388184606168,,EFO
URD2MHLC,SSUVOC_D,2-methylhippuric acid,2-Methylhippuric Acid,NCIT:C173416,http://purl.obolibrary.org/obo/NCIT_C173416,0.8839521787191675,comment,NCIT
URD2MHLC,UVOC_G,2-Methylhippuric acid,2-Methylhippuric Acid,NCIT:C173416,http://purl.obolibrary.org/obo/NCIT_C173416,0.8839521787191675,comment,NCIT
URD2MHLC,UVOCS_G,2-Methylhippuric acid,2-Methylhippuric Acid,NCIT:C173416,http://purl.obolibrary.org/obo/NCIT_C173416,0.8839521787191675,comment,NCIT
URD2MHLC,UVOC_H,2-methylhippuric acid,2-Methylhippuric Acid,NCIT:C173416,http://purl.obolibrary.org/obo/NCIT_C173416,0.8839521787191675,comment,NCIT
URD2MHLC,UVOCS_H,2-methylhippuric acid,2-Methylhippuric Acid,NCIT:C173416,http://purl.obolibrary.org/obo/NCIT_C173416,0.8839521787191675,comment,NCIT
URD2MHLC,UVOC_I,2-methylhippuric acid,2-Methylhippuric Acid,NCIT:C173416,http://purl.obolibrary.org/obo/NCIT_C173416,0.8839521787191675,comment,NCIT
URD2MHLC,UVOCS_I,2-methylhippuric acid,2-Methylhippuric Acid,NCIT:C173416,http://purl.obolibrary.org/obo/NCIT_C173416,0.8839521787191675,comment,NCIT
URD2MHLC,UVOC_J,2-methylhippuric acid,2-Methylhippuric Acid,NCIT:C173416,http://purl.obolibrary.org/obo/NCIT_C173416,0.8839521787191675,comment,NCIT
URDACT,ALB_CR_H,Was surgery for prostate cancer,Prostate Cancer Surgery,NCIT:C157962,http://purl.obolibrary.org/obo/NCIT_C157962,0.9140740703385617,,NCIT
URDACT,ALB_CR_G,Zinc (mg),Zinc,NCIT:C948,http://purl.obolibrary.org/obo/NCIT_C948,0.9074560100147027,,NCIT
URDACT,ALB_CR_J,Vitamin B12 (mcg),Cyanocobalamin,NCIT:C64333,http://purl.obolibrary.org/obo/NCIT_C64333,0.8767570384551258,,NCIT
URDACT,ALB_CR_I,Pain in left arm,Arm Pain,NCIT:C34397,http://purl.obolibrary.org/obo/NCIT_C34397,0.8625686587928979,,NCIT
URDACT,ALB_CR_G,Albumin creatinine ratio (mg/g),urinary albumin to creatinine ratio,EFO:0007778,http://www.ebi.ac.uk/efo/EFO_0007778,0.8372026102764253,,EFO
URDACT,ALB_CR_H,Albumin creatinine ratio (mg/g),urinary albumin to creatinine ratio,EFO:0007778,http://www.ebi.ac.uk/efo/EFO_0007778,0.8372026102764253,,EFO
URDACT,ALB_CR_I,Albumin creatinine ratio (mg/g),urinary albumin to creatinine ratio,EFO:0007778,http://www.ebi.ac.uk/efo/EFO_0007778,0.8372026102764253,,EFO
URDACT,ALB_CR_J,Albumin creatinine ratio (mg/g),urinary albumin to creatinine ratio,EFO:0007778,http://www.ebi.ac.uk/efo/EFO_0007778,0.8372026102764253,,EFO
URDANBLC,UCOTS_H,Anabasine urine,Anabasine Measurement,NCIT:C147298,http://purl.obolibrary.org/obo/NCIT_C147298,0.9206656029906394,comment,NCIT
URDANBLC,UCOT_H,Anabasine urine,Anabasine Measurement,NCIT:C147298,http://purl.obolibrary.org/obo/NCIT_C147298,0.9206656029906394,comment,NCIT
URDANBLC,UCOT_I,Anabasine urine,Anabasine Measurement,NCIT:C147298,http://purl.obolibrary.org/obo/NCIT_C147298,0.9206656029906394,comment,NCIT
URDANBLC,UCOTS_I,Anabasine urine,Anabasine Measurement,NCIT:C147298,http://purl.obolibrary.org/obo/NCIT_C147298,0.9206656029906394,comment,NCIT
URDANBLC,UCOT_J,Anabasine urine,Anabasine Measurement,NCIT:C147298,http://purl.obolibrary.org/obo/NCIT_C147298,0.9206656029906394,comment,NCIT
URDANTLC,UCOTS_H,Anatabine urine,Anatabine,NCIT:C114277,http://purl.obolibrary.org/obo/NCIT_C114277,0.8794292481378847,comment,NCIT
URDANTLC,UCOT_H,Anatabine urine,Anatabine,NCIT:C114277,http://purl.obolibrary.org/obo/NCIT_C114277,0.8794292481378847,comment,NCIT
URDANTLC,UCOT_I,Anatabine urine,Anatabine,NCIT:C114277,http://purl.obolibrary.org/obo/NCIT_C114277,0.8794292481378847,comment,NCIT
URDANTLC,UCOTS_I,Anatabine urine,Anatabine,NCIT:C114277,http://purl.obolibrary.org/obo/NCIT_C114277,0.8794292481378847,comment,NCIT
URDANTLC,UCOT_J,Anatabine urine,Anatabine,NCIT:C114277,http://purl.obolibrary.org/obo/NCIT_C114277,0.8794292481378847,comment,NCIT
URDAPELC,L26UPP_C,Acephate,Acephate,NCIT:C163577,http://purl.obolibrary.org/obo/NCIT_C163577,0.9722663324227357,comment,NCIT
URDAPELC,CARB_D,Acephate,Acephate,NCIT:C163577,http://purl.obolibrary.org/obo/NCIT_C163577,0.9722663324227357,comment,NCIT
URDAPELC,CARB_E,Acephate,Acephate,NCIT:C163577,http://purl.obolibrary.org/obo/NCIT_C163577,0.9722663324227357,comment,NCIT
URDAPELC,L26UPP_C,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
URDBPHLC,L24EPH_C,chronic bronchitis,chronic bronchitis,EFO:0006505,http://www.ebi.ac.uk/efo/EFO_0006505,0.9866128910195661,,EFO
URDBPHLC,L24EPH_C,Urinary Bisphenol A,Bisphenol A,NCIT:C152071,http://purl.obolibrary.org/obo/NCIT_C152071,0.8370015588756593,comment,NCIT
URDBPHLC,EPH_D,Urinary Bisphenol A,Bisphenol A,NCIT:C152071,http://purl.obolibrary.org/obo/NCIT_C152071,0.8370015588756593,comment,NCIT
URDBPHLC,EPH_E,Urinary Bisphenol A,Bisphenol A,NCIT:C152071,http://purl.obolibrary.org/obo/NCIT_C152071,0.8370015588756593,comment,NCIT
URDBPHLC,EPH_F,Urinary Bisphenol A,Bisphenol A,NCIT:C152071,http://purl.obolibrary.org/obo/NCIT_C152071,0.8370015588756593,comment,NCIT
URDBPHLC,EPH_G,Urinary Bisphenol A,Bisphenol A,NCIT:C152071,http://purl.obolibrary.org/obo/NCIT_C152071,0.8370015588756593,comment,NCIT
URDBPHLC,EPHPP_H,Urinary Bisphenol A,Bisphenol A,NCIT:C152071,http://purl.obolibrary.org/obo/NCIT_C152071,0.8370015588756593,comment,NCIT
URDBPHLC,EPHPP_I,Urinary Bisphenol A,Bisphenol A,NCIT:C152071,http://purl.obolibrary.org/obo/NCIT_C152071,0.8370015588756593,comment,NCIT
URDBUPLC,EPH_D,Butyl paraben,Butylparaben,NCIT:C76701,http://purl.obolibrary.org/obo/NCIT_C76701,0.8189658149015105,comment,NCIT
URDBUPLC,EPH_E,Butyl paraben,Butylparaben,NCIT:C76701,http://purl.obolibrary.org/obo/NCIT_C76701,0.8189658149015105,comment,NCIT
URDBUPLC,EPH_F,Butyl paraben,Butylparaben,NCIT:C76701,http://purl.obolibrary.org/obo/NCIT_C76701,0.8189658149015105,comment,NCIT
URDBUPLC,EPH_G,Butyl paraben,Butylparaben,NCIT:C76701,http://purl.obolibrary.org/obo/NCIT_C76701,0.8189658149015105,comment,NCIT
URDBUPLC,EPHPP_H,Butyl paraben,Butylparaben,NCIT:C76701,http://purl.obolibrary.org/obo/NCIT_C76701,0.8189658149015105,comment,NCIT
URDBUPLC,EPHPP_I,Butyl paraben,Butylparaben,NCIT:C76701,http://purl.obolibrary.org/obo/NCIT_C76701,0.8189658149015105,comment,NCIT
URDCOTLC,UCOT_J,Cotinine urine,Cotinine Measurement,NCIT:C92249,http://purl.obolibrary.org/obo/NCIT_C92249,0.8754000412879007,comment,NCIT
URDDAZLC,PHYTO_D,Daidzein,Daidzein,NCIT:C1060,http://purl.obolibrary.org/obo/NCIT_C1060,0.9880655599698208,comment,NCIT
URDDAZLC,PHYTO_E,Daidzein,Daidzein,NCIT:C1060,http://purl.obolibrary.org/obo/NCIT_C1060,0.9880655599698208,comment,NCIT
URDDAZLC,PHYTO_F,Daidzein,Daidzein,NCIT:C1060,http://purl.obolibrary.org/obo/NCIT_C1060,0.9880655599698208,comment,NCIT
URDDMALC,PHYTO_D,O-DMA,"N,N-Dimethylacetamide",NCIT:C29274,http://purl.obolibrary.org/obo/NCIT_C29274,0.8749219642356337,comment,NCIT
URDDMALC,PHYTO_E,O-DMA,"N,N-Dimethylacetamide",NCIT:C29274,http://purl.obolibrary.org/obo/NCIT_C29274,0.8749219642356337,comment,NCIT
URDDMALC,PHYTO_F,O-DMA,"N,N-Dimethylacetamide",NCIT:C29274,http://purl.obolibrary.org/obo/NCIT_C29274,0.8749219642356337,comment,NCIT
URDDUPLC,FR_J,Dibutyl Phosphate,Tri-N-butyl Phosphate,NCIT:C1259,http://purl.obolibrary.org/obo/NCIT_C1259,0.8559648370870152,,NCIT
URDEQULC,PHYTO_D,Equol,S-equol,NCIT:C120313,http://purl.obolibrary.org/obo/NCIT_C120313,0.9968192524714041,comment,NCIT
URDEQULC,PHYTO_E,Equol,S-equol,NCIT:C120313,http://purl.obolibrary.org/obo/NCIT_C120313,0.9968192524714041,comment,NCIT
URDEQULC,PHYTO_F,Equol,S-equol,NCIT:C120313,http://purl.obolibrary.org/obo/NCIT_C120313,0.9968192524714041,comment,NCIT
URDGNSLC,PHYTO_D,Genistein,Genistein,NCIT:C1113,http://purl.obolibrary.org/obo/NCIT_C1113,0.9891602194321658,comment,NCIT
URDGNSLC,PHYTO_E,Genistein,Genistein,NCIT:C1113,http://purl.obolibrary.org/obo/NCIT_C1113,0.9891602194321658,comment,NCIT
URDGNSLC,PHYTO_F,Genistein,Genistein,NCIT:C1113,http://purl.obolibrary.org/obo/NCIT_C1113,0.9891602194321658,comment,NCIT
URDIQLC,HCAA_H,IQ (pg/mL),"2-Amino-3-methylimidazo[4,5-f]quinoline",NCIT:C44309,http://purl.obolibrary.org/obo/NCIT_C44309,0.8114822970498883,,NCIT
URDMADLC,SSUVOC_D,Mandelic acid,Mandelic Acid,NCIT:C61822,http://purl.obolibrary.org/obo/NCIT_C61822,0.9855795291594233,comment,NCIT
URDMADLC,UVOC_G,Mandelic acid,Mandelic Acid,NCIT:C61822,http://purl.obolibrary.org/obo/NCIT_C61822,0.9855795291594233,comment,NCIT
URDMADLC,UVOCS_G,Mandelic acid,Mandelic Acid,NCIT:C61822,http://purl.obolibrary.org/obo/NCIT_C61822,0.9855795291594233,comment,NCIT
URDMADLC,UVOC_H,Mandelic acid,Mandelic Acid,NCIT:C61822,http://purl.obolibrary.org/obo/NCIT_C61822,0.9855795291594233,comment,NCIT
URDMADLC,UVOCS_H,Mandelic acid,Mandelic Acid,NCIT:C61822,http://purl.obolibrary.org/obo/NCIT_C61822,0.9855795291594233,comment,NCIT
URDMADLC,UVOC_I,Mandelic acid,Mandelic Acid,NCIT:C61822,http://purl.obolibrary.org/obo/NCIT_C61822,0.9855795291594233,comment,NCIT
URDMADLC,UVOCS_I,Mandelic acid,Mandelic Acid,NCIT:C61822,http://purl.obolibrary.org/obo/NCIT_C61822,0.9855795291594233,comment,NCIT
URDMADLC,UVOC_J,Mandelic acid,Mandelic Acid,NCIT:C61822,http://purl.obolibrary.org/obo/NCIT_C61822,0.9855795291594233,comment,NCIT
URDMORLC,VNA_H,NMOR,N-Nitrosomorpholine,NCIT:C44420,http://purl.obolibrary.org/obo/NCIT_C44420,0.9483966203962598,comment,NCIT
URDMORLC,VNAS_H,NMOR,N-Nitrosomorpholine,NCIT:C44420,http://purl.obolibrary.org/obo/NCIT_C44420,0.9483966203962598,comment,NCIT
URDMTOLC,L26UPP_C,Dimethoate,Dimethoate,NCIT:C163649,http://purl.obolibrary.org/obo/NCIT_C163649,0.9925261840899527,comment,NCIT
URDMTOLC,CARB_D,Dimethoate,Dimethoate,NCIT:C163649,http://purl.obolibrary.org/obo/NCIT_C163649,0.9925261840899527,comment,NCIT
URDMTOLC,CARB_E,Dimethoate,Dimethoate,NCIT:C163649,http://purl.obolibrary.org/obo/NCIT_C163649,0.9925261840899527,comment,NCIT
URDMTOLC,L26UPP_C,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
URDMX1LC,CAFE_G,1-methylxanthine,Caffeine,NCIT:C328,http://purl.obolibrary.org/obo/NCIT_C328,0.8686075375472344,comment,NCIT
URDMX1LC,CAFE_H,1-methylxanthine,Caffeine,NCIT:C328,http://purl.obolibrary.org/obo/NCIT_C328,0.8686075375472344,comment,NCIT
URDMX2LC,CAFE_G,3-methylxanthine,Caffeine,NCIT:C328,http://purl.obolibrary.org/obo/NCIT_C328,0.8646202385414566,comment,NCIT
URDMX2LC,CAFE_H,3-methylxanthine,Caffeine,NCIT:C328,http://purl.obolibrary.org/obo/NCIT_C328,0.8646202385414566,comment,NCIT
