"Table"	"TableName"	"BeginYear"	"EndYear"	"DataGroup"	"UseConstraints"	"DocFile"	"DataFile"	"DatePublished"
"HSCRP_I"	"High-Sensitivity C-Reactive Protein (hs-CRP)"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HSCRP_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HSCRP_I.XPT"	"May 2019"
"HEPC_I_R"	"Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016"	"2016"	"2016"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2016-2016/HEPC_I_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2016-2016/HEPC_I_R.XPT"	
"CRCO_I"	"Chromium & Cobalt"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/CRCO_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/CRCO_I.XPT"	"September 2017"
"HIV_I"	"HIV Antibody Test"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HIV_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HIV_I.XPT"	"September 2017"
"UMS_I"	"Metals - Urine - Special Sample"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UMS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UMS_I.XPT"	"June 2018"
"UTASS_I"	"Arsenic - Total - Urine - Special Sample"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UTASS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UTASS_I.XPT"	"Updated February 2022"
"UASS_I"	"Speciated Arsenics - Urine - Special Sample"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UASS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UASS_I.XPT"	"June 2018"
"IHGEM_I"	"Mercury: Inorganic, Ethyl and Methyl - Blood"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/IHGEM_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/IHGEM_I.XPT"	"June 2018"
"PBCD_I"	"Lead, Cadmium, Total Mercury, Selenium & Manganese - Blood"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PBCD_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PBCD_I.XPT"	"January 2018"
"GLU_I"	"Plasma Fasting Glucose"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/GLU_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/GLU_I.XPT"	"Updated August 2020"
"INS_I"	"Insulin"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/INS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/INS_I.XPT"	"June 2018"
"OGTT_I"	"Oral Glucose Tolerance Test"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OGTT_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OGTT_I.XPT"	"June 2018"
"ORHPV_I"	"Human Papillomavirus (HPV) - Oral Rinse"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/ORHPV_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/ORHPV_I.XPT"	"January 2019"
"OHPV_I_R"	"Human Papillomavirus (HPV) - Oral Rinse - Youth"	"2015"	"2016"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHPV_I_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHPV_I_R.XPT"	
"SSMHHT_I"	"Mono-2-ethyl-5-hydroxyhexyl terephthalate, mono-2-ethyl-5-carboxypentyl terephthalate, and monooxoisononyl phthalate - Urine (Su"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSMHHT_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSMHHT_I.XPT"	"Updated April 2022"
"CUSEZN_I"	"Copper, Selenium & Zinc - Serum"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/CUSEZN_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/CUSEZN_I.XPT"	"December 2018"
"UAS_I"	"Speciated Arsenics - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UAS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UAS_I.XPT"	"June 2018"
"UTAS_I"	"Arsenic - Total - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UTAS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UTAS_I.XPT"	"Updated February 2022"
"UM_I"	"Metals - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UM_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UM_I.XPT"	"June 2018"
"UIO_I"	"Iodine - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UIO_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UIO_I.XPT"	"June 2018"
"UHG_I"	"Mercury: Inorganic - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UHG_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UHG_I.XPT"	"June 2018"
"VOCWB_I"	"Volatile Organic Compounds and Trihalomethanes/MTBE - Blood"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VOCWB_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VOCWB_I.XPT"	"September 2018"
"VOCWBS_I"	"Volatile Organic Compounds and Trihalomethanes/MTBE – Blood – Special Sample"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VOCWBS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VOCWBS_I.XPT"	"September 2018"
"PHTHTE_I"	"Phthalates and Plasticizers Metabolites - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PHTHTE_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PHTHTE_I.XPT"	"October 2018"
"UVOC_I"	"Volatile Organic Compound (VOC) Metabolites - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UVOC_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UVOC_I.XPT"	"Updated November 2021"
"UVOCS_I"	"Volatile Organic Compound (VOC) Metabolites - Urine - Special Sample"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UVOCS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UVOCS_I.XPT"	"Updated November 2021"
"PFAS_I"	"Perfluoroalkyl and Polyfluoroalkyl"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PFAS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PFAS_I.XPT"	"September 2018"
"TRIGLY_I"	"Cholesterol - Low - Density Lipoprotein (LDL) & Triglycerides"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TRIGLY_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TRIGLY_I.XPT"	"January 2019"
"TST_I"	"Sex Steroid Hormone - Serum"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TST_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TST_I.XPT"	"November 2018"
"EPHPP_I"	"Personal Care and Consumer Product Chemicals and Metabolites"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/EPHPP_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/EPHPP_I.XPT"	"January 2019"
"UADM_I"	"Aromatic Diamines - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UADM_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UADM_I.XPT"	"October 2018"
"HPVSWC_I"	"Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas High-Risk"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVSWC_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVSWC_I.XPT"	"November 2018"
"HPVC_I_R"	"Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas High-Risk - Youth"	"2015"	"2016"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVC_I_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVC_I_R.XPT"	
"HPVSWR_I"	"Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVSWR_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVSWR_I.XPT"	"November 2018"
"HPVS_I_R"	"Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth"	"2015"	"2016"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVS_I_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVS_I_R.XPT"	
"FOLFMS_I"	"Folate Forms - Total & Individual - Serum"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FOLFMS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FOLFMS_I.XPT"	"February 2019"
"FOLATE_I"	"Folate - RBC"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FOLATE_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FOLATE_I.XPT"	"February 2019"
"SSNEON_I"	"Neonicotinoids - Urine - Surplus"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSNEON_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSNEON_I.XPT"	"Updated April 2022"
"APOB_I"	"Apolipoprotein B"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/APOB_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/APOB_I.XPT"	"January 2019"
"FERTIN_I"	"Ferritin"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FERTIN_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FERTIN_I.XPT"	"May 2019"
"TFR_I"	"Transferrin Receptor"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TFR_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TFR_I.XPT"	"May 2019"
"SSDEET_I"	"DEET Metabolites - Urine - Surplus"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSDEET_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSDEET_I.XPT"	"Updated April 2022"
"COT_I"	"Cotinine and Hydroxycotinine - Serum"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/COT_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/COT_I.XPT"	"April 2019"
"UCOT_I"	"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UCOT_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UCOT_I.XPT"	"September 2019"
"UCOTS_I"	"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UCOTS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UCOTS_I.XPT"	"September 2019"
"DEET_I"	"DEET Metabolite - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DEET_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DEET_I.XPT"	"August 2019"
"PCBPOL_I"	"Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PCBPOL_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PCBPOL_I.XPT"	"Updated November 2020"
"PSTPOL_I"	"Pesticides - Organochlorine Pesticides - Pooled Samples"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PSTPOL_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PSTPOL_I.XPT"	"Updated November 2020"
"BFRPOL_I"	"Brominated Flame Retardants (BFRs) - Pooled Samples"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BFRPOL_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BFRPOL_I.XPT"	"Updated November 2020"
"HPVP_I"	"Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVP_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVP_I.XPT"	"Updated August 2021"
"HPVP_I_R"	"Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth"	"2015"	"2016"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVP_I_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HPVP_I_R.XPT"	
"POOLTF_I"	"Pooled-Sample Technical Support File"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/POOLTF_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/POOLTF_I.XPT"	"August 2019"
"PERNT_I"	"Perchlorate, Nitrate & Thiocyanate - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PERNT_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PERNT_I.XPT"	"February 2020"
"PERNTS_I"	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PERNTS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PERNTS_I.XPT"	"February 2020"
"AMDGYD_I"	"Acrylamide & Glycidamide"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/AMDGYD_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/AMDGYD_I.XPT"	"December 2019"
"ETHOX_I"	"Ethylene Oxide"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/ETHOX_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/ETHOX_I.XPT"	"Updated May 2023"
"FORMAL_I"	"Formaldehyde"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FORMAL_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FORMAL_I.XPT"	"January 2020"
"SSPT_I"	"Pertussis and tetanus – Serum (Surplus)"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSPT_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSPT_I.XPT"	"June 2022"
"SSCT_I"	"Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSCT_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSCT_I.XPT"	"Updated April 2022"
"SSCT_I_R"	"Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results - Youth"	"2015"	"2016"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSCT_I_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSCT_I_R.XPT"	
"SSFR_I"	"Flame Retardants - Urine (Surplus)"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSFR_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSFR_I.XPT"	"July 2022"
"PAH_I"	"Polycyclic Aromatic Hydrocarbons (PAH) - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAH_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAH_I.XPT"	"July 2020"
"PAHS_I"	"Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAHS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAHS_I.XPT"	"July 2020"
"OPD_I"	"Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OPD_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OPD_I.XPT"	"August 2021"
"VID_I"	"Vitamin D"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VID_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VID_I.XPT"	"August 2021"
"SSKL_I"	"Klotho - Serum (Surplus)"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSKL_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSKL_I.XPT"	"April 2021"
"SSAGP_I"	"Alpha-1-Acid Glycoprotein - Serum (Surplus)"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSAGP_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSAGP_I.XPT"	"September 2023"
"UFLDE_I"	"Fluoride - Urine"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UFLDE_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UFLDE_I.XPT"	"November 2022"
"SSCLTY_I"	"Chlorinated Tyrosine – Serum (Surplus)"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSCLTY_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSCLTY_I.XPT"	"January 2023"
"SSGLYP_I"	"Glyphosate (GLYP) - Urine (Surplus)"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSGLYP_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSGLYP_I.XPT"	"November 2022"
"UPHOPM_I"	"Pyrethroids, Herbicides, & Organophosphorus Metabolites"	"2015"	"2016"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UPHOPM_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UPHOPM_I.XPT"	"May 2023"
"PFQ_I"	"Physical Functioning"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PFQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PFQ_I.XPT"	"September 2017"
"CDQ_I"	"Cardiovascular Health"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/CDQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/CDQ_I.XPT"	"September 2017"
"MCQ_I"	"Medical Conditions"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/MCQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/MCQ_I.XPT"	"September 2017"
"BPQ_I"	"Blood Pressure & Cholesterol"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BPQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BPQ_I.XPT"	"September 2017"
"HEQ_I"	"Hepatitis"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEQ_I.XPT"	"September 2017"
"DLQ_I"	"Disability"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DLQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DLQ_I.XPT"	"September 2017"
"HIQ_I"	"Health Insurance"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HIQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HIQ_I.XPT"	"September 2017"
"PAQ_I"	"Physical Activity"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAQ_I.XPT"	"September 2017"
"HUQ_I"	"Hospital Utilization & Access to Care"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HUQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HUQ_I.XPT"	"September 2017"
"IMQ_I"	"Immunization"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/IMQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/IMQ_I.XPT"	"September 2017"
"SMQSHS_I"	"Smoking - Secondhand Smoke Exposure"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQSHS_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQSHS_I.XPT"	"September 2017"
"SMQRTU_I"	"Smoking - Recent Tobacco Use"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQRTU_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQRTU_I.XPT"	"September 2017"
"SMQFAM_I"	"Smoking - Household Smokers"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQFAM_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQFAM_I.XPT"	"September 2017"
"SMQ_I"	"Smoking - Cigarette Use"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQ_I.XPT"	"September 2017"
"DIQ_I"	"Diabetes"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DIQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DIQ_I.XPT"	"September 2017"
"OHQ_I"	"Oral Health"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHQ_I.XPT"	"September 2017"
"DEQ_I"	"Dermatology"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DEQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DEQ_I.XPT"	"September 2017"
"HOQ_I"	"Housing Characteristics"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HOQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HOQ_I.XPT"	"September 2017"
"DPQ_I"	"Mental Health - Depression Screener"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DPQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DPQ_I.XPT"	"December 2017"
"DPQY_I_R"	"Mental Health - Depression Screener - Youth"	"2015"	"2016"	"Questionnaire"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DPQY_I_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DPQY_I_R.XPT"	
"HSQ_I"	"Current Health Status"	"2015"	"2016"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HSQ_I.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HSQ_I.XPT"	"September 2017"
"SXQY_I_R"	"Sexual Behavior - Youth"	"2015"	"2016"	"Questionnaire"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SXQY_I_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SXQY_I_R.XPT"	
